Value of x  ,  Value of y  
-0.847991 , 2.51884
0.487536 , 0.024098
0.796236 , 0.609013
2.16706 , 0.018744
2.73833 , -0.754989
-0.704324 , 0.198686
1.24463 , 1.46232
1.83503 , 0.0290258
1.41329 , 1.81643
1.78869 , 0.80456
0.581102 , 1.22169
1.41902 , -0.455794
2.39457 , 1.12071
1.47844 , -0.350835
0.137399 , 1.80387
-0.445729 , 1.10536
2.108 , 0.659288
0.562015 , 0.0449722
0.241304 , 1.04157
0.177637 , 2.07877
0.463037 , -0.312726
-0.177845 , 0.89166
1.1557 , 1.08009
1.42416 , 0.223181
2.84988 , 1.0193
1.37053 , 1.83069
1.06162 , -0.738597
0.661915 , 1.20571
0.447533 , 1.78489
0.769331 , 0.688428
-0.46804 , 1.28964
2.10024 , -0.562545
1.09422 , 1.78781
0.441096 , 0.585214
0.818629 , 0.217202
-0.101131 , 1.70195
1.23634 , 1.89408
1.11841 , 0.0169719
-0.0203623 , 1.40341
1.15078 , 0.859067
0.340871 , 0.23948
2.91167 , 1.13313
-0.079713 , 0.24857
1.49906 , 1.40583
2.4727 , 0.220225
0.91573 , 0.903341
0.904042 , -0.11498
-0.0319811 , 1.72733
1.43314 , 1.45759
2.07028 , -0.814909
0.709316 , 1.19221
2.21901 , -0.0725567
0.169972 , 1.08742
0.272709 , 0.663234
0.927242 , 2.26428
2.30989 , 1.98479
1.53314 , 0.418737
2.01138 , 1.27762
0.705426 , 0.969705
1.20332 , 0.6747
1.73401 , 1.3697
2.7219 , 1.52112
0.575336 , 2.31434
0.014124 , 1.04578
0.0484707 , 1.22137
0.50654 , 2.0724
-0.0816085 , 0.207105
0.987355 , 2.14752
3.29609 , 1.16354
-0.675159 , 1.80251
-2.22898 , 0.930936
1.23101 , -0.482506
2.79971 , -0.570019
1.85286 , 1.14732
0.401385 , 2.25101
1.22405 , 0.355035
0.853704 , 0.580345
2.04898 , 0.865226
1.02447 , 1.17473
1.86326 , 0.401829
0.398369 , 1.68743
0.0851749 , 2.13687
1.1467 , 1.3985
1.36521 , 2.85161
0.946985 , 0.150926
1.01811 , 2.29597
1.33217 , 1.91254
1.74647 , -0.521886
0.488789 , 1.98973
0.792211 , 1.85378
2.30594 , 0.767684
2.12326 , 1.45032
0.919307 , 0.438163
1.15974 , 0.774169
0.206775 , 1.05894
2.73205 , 1.3756
2.25762 , 2.55861
1.27389 , 0.0771788
0.813384 , -0.636855
1.04584 , 1.69625
2.49373 , 0.619331
2.47258 , 1.47656
2.00062 , 1.22168
-0.326343 , 1.47641
2.29631 , 2.39348
2.84639 , 0.00222021
2.31551 , 1.73421
0.77053 , 2.28304
0.651866 , 0.647083
0.432904 , 2.24501
1.50015 , 0.727265
0.764195 , 1.34686
0.306464 , 2.2693
2.10643 , 0.630184
2.61177 , 2.39914
2.16489 , 0.570094
0.0547041 , 1.59208
1.43976 , 0.90847
-0.582245 , 1.80511
3.43682 , 0.00215483
1.6604 , 2.37779
2.4523 , -1.39406
1.42667 , 0.947129
1.66098 , 0.109302
0.774934 , 0.415913
0.000117302 , 3.39396
1.92996 , 0.278458
0.197689 , -0.410748
2.14422 , -1.40322
-0.452747 , 1.31317
0.392212 , 1.6564
1.64955 , 2.9898
1.12466 , 2.33394
0.614081 , 0.881403
1.24949 , 2.28132
3.17335 , 1.46501
2.26329 , 1.52325
0.868387 , -0.233078
1.20715 , 0.0548279
1.26787 , 2.34413
1.79885 , 1.17041
3.12156 , 0.512693
-0.64489 , 0.884568
1.70227 , -0.996055
0.761807 , 0.529646
0.144755 , 0.49389
0.718857 , 2.16103
-0.657449 , 2.30259
1.49676 , 1.92432
2.49401 , 1.42371
2.00917 , 0.541751
2.60798 , 0.111116
-0.0983038 , 1.32441
-0.461645 , 1.83258
2.77836 , 2.7232
1.87545 , 2.02638
1.83562 , 1.34752
1.38796 , 0.552458
1.62329 , -0.18775
1.18665 , 0.985052
-0.379824 , 0.160511
0.528496 , 1.50981
1.03558 , 0.479822
0.41122 , 0.495445
0.249855 , -0.842717
2.2306 , 0.672136
2.81858 , -0.0325549
1.06597 , -0.535413
1.4819 , 1.34073
0.576534 , 1.01985
0.874928 , 0.52107
-0.40127 , 1.39719
1.56024 , 1.37641
1.11993 , 0.520647
0.456699 , 2.23049
-2.14241 , 1.22274
1.30912 , 0.323205
0.742289 , 1.61537
0.297652 , -0.634584
1.93271 , 0.28601
1.5669 , 1.51326
0.359255 , 0.0513896
2.26316 , 1.05756
1.97109 , 1.70772
-0.488626 , 0.342579
1.76482 , 0.179553
0.839524 , -0.0135541
1.88651 , 2.47125
0.955095 , 1.00394
1.69902 , 0.699992
0.570875 , -0.882955
1.62016 , -0.344001
1.88664 , 2.69485
0.510668 , 0.893334
1.4254 , 1.71143
1.10428 , 2.21034
1.66714 , 1.85179
-0.609315 , 0.869963
1.12448 , 0.437705
1.40422 , -0.429494
2.50692 , 1.47496
2.2098 , 1.6948
1.16911 , 0.885635
1.55924 , 1.03762
-0.678769 , 3.28402
-0.4692 , 1.00725
0.626186 , 0.0296024
1.67125 , 0.886337
-0.270844 , 0.879989
0.71297 , 1.49799
-0.722786 , 1.07527
0.149793 , -0.467372
0.29963 , 2.17618
0.914668 , 1.26453
1.87195 , 0.155241
0.109263 , 1.60143
2.15934 , 1.59826
0.488423 , 0.585872
1.81318 , 1.02709
0.640983 , 1.94076
1.70819 , 1.04898
0.365172 , -0.0915332
-0.449849 , 2.92166
1.61658 , 1.8598
1.68734 , 0.3303
0.566535 , 0.264332
0.192697 , 3.19755
2.01546 , 0.70955
0.590731 , 0.643703
2.85021 , 2.3796
2.07582 , 0.352028
-0.0412041 , 2.56891
0.484737 , 0.354762
0.494901 , 0.579137
0.22308 , 0.0643032
0.951838 , 0.881108
0.188558 , 0.780827
-1.03127 , -0.188283
-0.702871 , -1.11915
1.78972 , -0.0248222
1.14846 , 0.76827
0.38079 , 1.78006
1.77663 , 0.83772
1.18001 , -0.888909
0.68494 , 1.20929
-0.769795 , -0.0706931
2.36501 , 0.770525
1.62322 , 1.59035
1.54588 , 0.446021
0.29001 , 1.7016
0.924672 , 0.33722
0.843183 , 3.55729
0.373557 , 0.580746
1.12986 , 0.682098
1.30101 , 0.728256
0.660129 , 1.86955
0.777275 , 0.755775
3.20709 , 1.40036
2.88978 , -1.0004
1.16896 , 0.947826
0.286375 , 1.73214
3.04371 , -0.979476
1.00677 , 1.06777
1.5114 , -1.9235
0.0581092 , 1.89497
0.129528 , 1.04767
1.16382 , 1.43532
1.74864 , 1.57336
2.01683 , 1.08793
1.66026 , -1.76651
1.41834 , 0.990717
1.62971 , 0.368108
-0.227168 , 0.14706
1.54061 , 2.03913
0.494568 , 0.00717324
0.239408 , 0.145582
0.100288 , 0.450213
-0.655392 , 0.567529
0.782548 , 0.932884
-0.260848 , 2.01541
1.34747 , 0.380662
-0.455493 , 2.69333
0.40734 , 0.68478
-0.00362289 , 1.33928
1.36107 , 0.39362
0.00364035 , 1.03867
-0.499529 , -0.101566
0.504636 , 0.497184
-0.246256 , 0.81447
0.0338157 , -0.796095
2.10943 , 1.8048
1.67241 , 1.66739
0.704268 , -1.07982
0.619592 , -0.275531
0.794547 , 2.3284
2.37403 , 1.25964
0.605366 , 1.40505
0.68068 , 0.844808
-0.638933 , -0.11905
1.58242 , -0.0762906
0.672399 , 2.04286
-1.09281 , 2.00822
0.366662 , 1.96904
0.816164 , 2.98583
2.24224 , 1.07681
0.312725 , -0.8007
1.19267 , 1.18246
1.07911 , -0.95455
2.05594 , -0.323284
1.55033 , 1.38761
1.82019 , -0.712539
0.804862 , 1.5008
2.19879 , 1.04859
1.42952 , 0.0488724
-0.854311 , 1.5706
0.394689 , 1.61945
-0.213939 , 2.13787
0.546951 , -0.0901505
1.02608 , 2.08508
0.934562 , -0.244154
-0.0626332 , 0.490267
1.80498 , 0.873206
-1.4567 , 1.13513
1.95107 , 1.83813
-1.37563 , -0.468075
2.68872 , 1.5511
2.82797 , 2.8729
2.55089 , 0.273562
1.43319 , 1.0109
2.28806 , -0.0753105
1.61771 , 0.000407934
0.524992 , 0.449424
-0.641541 , -0.228888
1.12568 , -0.797343
2.39515 , 1.3942
1.58933 , -0.283071
0.651605 , 0.880127
2.28811 , 1.4637
2.12052 , 1.42935
-0.531729 , 1.70732
3.56916 , -0.378203
3.28728 , 1.55563
1.81964 , 1.37528
1.02139 , 0.138451
0.702764 , -1.18864
0.167167 , 0.548165
0.91028 , 1.1615
1.11865 , -0.110963
2.07218 , 0.561276
1.27157 , 0.592058
2.59566 , 2.7817
2.17947 , 1.21858
1.54646 , 1.29208
-0.439788 , 0.518765
0.0298591 , 0.0200477
-0.84076 , -0.720781
1.8179 , 2.70368
-1.24076 , 0.646842
3.65419 , 1.78565
0.61042 , 2.31589
0.961141 , 1.64076
1.38889 , 0.82458
-0.0770586 , 2.14263
0.345873 , -0.610474
1.30397 , 2.50386
1.32832 , 2.40953
-0.126326 , 0.524507
2.1317 , 0.887842
1.90904 , -0.342652
1.36882 , 0.751209
2.79857 , 1.34381
1.30443 , 0.589382
0.214268 , -0.219555
0.65702 , 0.81926
2.04985 , -1.11443
1.57358 , 1.05338
2.26361 , 1.04983
-0.64936 , 0.129014
-0.922982 , 0.977805
1.47622 , 0.399717
1.48877 , 0.908608
0.83233 , 2.13196
2.8155 , -0.0193633
0.163196 , 0.695784
0.846713 , -0.893247
-0.134055 , 1.1841
1.63385 , 2.73341
1.6547 , 1.06629
2.54725 , 2.08822
1.4927 , 3.27999
-0.0318664 , 0.581108
-0.132621 , 0.92148
2.52722 , 0.654788
1.46311 , 1.0319
1.15377 , 1.65503
2.33463 , 1.42926
0.925242 , 1.90332
1.57088 , 0.904591
2.37234 , 0.711905
1.07123 , 1.14263
1.16967 , 1.51672
1.87779 , 0.515421
1.90272 , -1.03451
1.26413 , 1.13222
1.18175 , 0.664443
-0.400619 , 0.971814
1.06224 , -0.269795
1.97332 , 2.97024
2.4314 , 1.09481
0.382334 , 1.13641
1.05782 , 1.62117
0.935299 , -2.05595
-0.711629 , 0.497526
1.20977 , -1.27243
1.00716 , 0.512999
3.11437 , 3.25949
0.00423545 , 1.37389
1.06323 , -0.991895
1.04566 , 0.216455
1.35177 , 0.861445
1.80917 , 1.09379
2.46511 , 0.810325
1.00144 , 2.13266
2.62937 , -0.160835
1.41006 , 0.483168
1.04449 , 0.746852
-0.833265 , 2.25795
0.418054 , 0.657463
1.79038 , 3.1891
1.14353 , 0.300939
2.89463 , 1.36644
0.230354 , -0.529181
1.45214 , -0.900907
1.96257 , 0.515677
2.14002 , 0.315529
-0.323514 , 0.675897
2.7857 , 2.76043
1.21067 , 0.073773
2.5261 , 0.0766976
1.22503 , 1.18274
2.847 , 0.103972
0.576584 , -0.541062
0.979276 , -0.0649235
1.25465 , 1.34631
0.0946275 , -0.715456
0.267942 , 0.378377
1.02897 , 1.08601
1.24299 , 2.10852
0.15809 , -0.607138
-0.0912077 , 0.902048
1.31567 , 0.925263
0.270643 , 2.89114
2.07474 , 0.268796
0.1238 , -1.5998
1.24783 , 1.41974
1.72846 , -0.126069
0.528847 , 0.956013
0.00615996 , 0.839591
2.04317 , 0.316225
2.8756 , 0.406671
0.121331 , 0.00440401
-0.14313 , 2.04109
1.17531 , -0.0257038
2.96556 , 0.28307
-0.0385486 , 0.503303
1.14813 , 1.51749
1.29709 , 0.267577
-0.669795 , -0.330831
1.11154 , 0.611754
1.02811 , 2.66754
0.799796 , -0.833401
2.29978 , 0.157567
0.930502 , 0.605145
0.168304 , 1.46033
0.773417 , -0.0741574
0.769899 , -1.07687
0.282133 , 1.28224
1.91581 , 2.16585
2.06735 , -0.639625
1.49433 , 1.70217
0.714952 , 0.922674
2.04392 , 1.08837
0.143855 , 0.673233
1.46805 , 0.53875
1.78236 , 3.90826
1.06337 , 1.76404
2.82866 , 2.7011
1.4339 , 1.24056
-0.217949 , 0.144854
1.58716 , 1.39511
1.07205 , 1.19938
-0.0677698 , -0.708566
2.97025 , 1.24012
1.2138 , 0.967056
1.73715 , 0.357091
1.09541 , 1.82521
2.24952 , -0.704822
1.67628 , 1.22427
0.419838 , 0.993679
-0.525325 , 0.86235
0.745087 , 0.509414
0.468354 , 1.14927
0.14857 , 2.05083
-0.421999 , 1.75176
-0.20516 , 2.77259
1.56497 , -0.191735
1.25369 , 0.786749
-0.0653082 , 0.912123
1.30503 , -0.506143
3.53075 , 0.138766
1.96682 , 1.31522
1.30322 , -0.314946
1.16482 , 2.12711
0.254709 , 1.92654
2.03926 , 0.446865
0.761296 , 0.0865756
0.266516 , 0.722497
3.15712 , 1.13707
1.4582 , 1.74144
0.931537 , 2.22386
0.949548 , 0.869259
1.01458 , 1.72434
3.17629 , -1.53972
2.86799 , 1.75734
0.27091 , 2.20113
0.116912 , 1.97229
1.89244 , 0.669064
2.70766 , 0.417166
0.820145 , 2.95982
1.64354 , 0.13151
1.19493 , -0.41749
0.701526 , 0.55905
1.83103 , 1.78616
0.878516 , 0.940717
0.729476 , 1.8347
2.08716 , -0.421118
-2.2588 , -0.582112
1.76373 , 0.839652
1.84721 , 1.31618
2.87708 , -0.29844
1.96245 , 1.43091
0.763557 , 0.544406
1.40143 , 1.38871
0.837536 , 0.58147
1.64278 , 1.33083
1.64845 , 1.03837
1.01143 , 0.0293799
1.15805 , 0.893537
0.37779 , 0.849708
2.15123 , 2.79327
-1.39583 , 0.231526
1.51641 , 0.00728077
-0.403642 , 0.700871
-0.650836 , 1.34202
1.91281 , -0.176238
1.40217 , 0.61701
0.312791 , 2.38675
-1.05815 , -0.300582
0.48987 , 2.6479
1.51444 , 1.67188
-0.216373 , 1.05166
-0.342636 , 0.224897
1.63053 , 0.978317
0.549888 , -0.336527
0.466952 , 0.99971
0.113096 , -0.375734
1.05315 , 0.462175
2.00903 , -1.07264
0.0645567 , 1.30653
0.245172 , -0.408694
1.62197 , 1.78676
1.2144 , 0.997953
1.50364 , -0.140446
3.80259 , -0.76952
-0.14999 , 1.939
1.08587 , 1.00679
0.588449 , 0.955169
1.65877 , 1.03388
-1.14992 , 0.912118
1.13656 , 1.90515
1.42025 , 1.31278
0.541241 , -0.332477
0.566029 , 0.327967
2.25073 , 2.40446
0.826939 , -0.235638
0.341423 , 1.41702
0.687751 , 1.53008
0.512296 , 0.756931
0.237811 , -0.209308
0.0680625 , -0.3265
2.03894 , 1.74857
2.1072 , 0.330296
2.04357 , 2.71454
0.0557852 , 0.835771
3.14361 , 1.12776
1.20754 , 1.61402
2.23534 , 2.31657
0.114947 , 0.397867
-0.382206 , 2.06903
-0.997764 , -1.02031
0.0710237 , -0.455713
2.10237 , 2.78542
-0.0314283 , 1.57549
1.74058 , 1.0545
1.44307 , 0.772618
1.94403 , 1.55286
1.27775 , 1.05873
0.700129 , 1.04618
0.633053 , 0.433642
2.27114 , 2.41712
1.78858 , 0.506609
2.12102 , 2.90069
-0.226091 , 2.19817
2.96339 , 1.21375
-0.518185 , 2.15308
0.968304 , 1.55553
0.711107 , 2.7173
0.132405 , 0.931454
1.87149 , 2.32801
-0.0352155 , 0.965888
0.826143 , 0.975106
1.56744 , 3.59182
1.31102 , -0.00232184
0.874997 , -0.151281
3.92317 , 1.8519
-1.24694 , -0.0417287
-0.173078 , -0.574421
0.604207 , 1.89748
0.382307 , 1.97863
2.49832 , -0.708106
0.213017 , 0.0993294
0.0792422 , 0.72871
1.38709 , 0.357279
1.69725 , 0.434391
1.38131 , 1.6739
0.307015 , -0.856342
0.42042 , 1.78338
1.66471 , 2.5422
-0.29407 , 0.319628
2.31583 , 2.67223
1.12973 , 1.27157
0.988665 , 0.600639
1.1552 , 0.730528
0.961627 , 0.776831
-0.934929 , 1.36792
0.900741 , 0.53539
1.65848 , -0.134098
-0.437192 , 0.183911
0.489048 , 1.2699
1.31603 , 0.375525
0.901657 , 1.4057
1.34971 , 1.69884
0.0862755 , 1.83136
1.07231 , 1.55762
1.12169 , 0.676444
1.33747 , 0.939564
0.0484818 , 0.733248
-0.929433 , -0.696712
0.32097 , 3.47415
0.631745 , 3.04009
0.577763 , 1.59443
1.43325 , -0.0768965
1.9153 , 0.532394
-0.0521518 , 0.130679
1.57232 , 1.90054
-0.375242 , 0.275164
1.53112 , 0.614238
1.56854 , -0.242528
-1.01573 , 2.56787
1.33613 , 0.16287
0.680142 , 0.546461
2.4717 , 0.896658
1.34718 , 0.943926
1.49562 , 2.06986
2.04038 , 1.84348
0.904169 , 0.998892
1.74462 , 0.446346
1.78597 , 1.40019
0.938121 , 3.17023
1.36932 , 0.201061
1.25868 , 1.57359
1.81618 , 1.76645
1.86338 , 1.97164
-0.0902859 , 0.553908
1.12305 , 1.79099
0.419592 , 0.809491
1.62205 , 1.44251
0.0547584 , 2.20268
0.754285 , 2.26796
0.723755 , 0.153207
-0.196005 , 1.55165
0.557215 , 0.613674
0.909857 , -0.230805
2.17796 , 0.779579
-0.499537 , 2.6002
0.899709 , 0.877032
-0.3638 , -0.324109
0.962652 , 1.83122
-0.743297 , 1.38295
0.33095 , 0.116052
1.30379 , 0.0383973
2.07503 , 0.6757
1.7058 , 0.26856
1.04029 , 2.82299
0.686367 , 2.81729
-0.539554 , 2.24016
1.79408 , 1.72227
0.451509 , 0.242853
-1.08277 , 0.249414
0.00990146 , 2.01843
1.66686 , 1.58395
1.23874 , 0.281465
0.747101 , 1.57948
0.834518 , 1.35294
2.31426 , 2.32371
-0.853533 , 2.10925
1.69299 , 1.41966
0.323423 , 1.6094
1.04308 , 1.42417
1.10556 , 2.36254
-0.637371 , 0.582024
1.16617 , 0.306373
0.258753 , 0.333136
-0.234869 , 1.10596
-0.190336 , 0.849863
0.836513 , -0.404842
2.3004 , 0.0398749
0.27529 , 0.745237
1.15088 , -1.25267
2.23856 , 0.453273
0.00634789 , 1.3592
1.23291 , 1.08483
0.851671 , 0.024056
1.48041 , 2.79427
1.18141 , -0.196225
1.75798 , 1.72055
0.847642 , 1.64136
-0.787677 , 1.42971
0.407513 , 2.41466
1.26643 , 0.574149
0.908014 , 0.0938616
0.843687 , 2.21612
-1.06095 , 1.47241
2.29627 , 0.940321
0.475995 , 1.45457
-0.0843517 , 1.33237
1.55489 , 1.28635
-0.887773 , 0.553181
0.161007 , 0.292569
0.574859 , 1.00741
2.27495 , 0.651861
-0.644144 , 1.42344
1.28699 , -1.27042
0.931831 , 1.33321
-0.860114 , -1.24282
0.0048939 , -0.041914
0.875043 , -0.038267
2.32764 , 1.58905
0.446124 , 1.63833
3.20083 , 1.60419
-0.766713 , 0.971224
3.36156 , 0.768814
2.26743 , 1.70784
-0.0382776 , 1.21269
3.2408 , 1.57799
1.10793 , 0.140772
1.32864 , 0.997204
2.49318 , 0.793951
-1.18906 , 2.14247
0.454437 , 0.760855
0.736238 , -0.922868
2.12058 , 0.683435
3.344 , 0.177878
1.80679 , 0.708503
1.7348 , 1.83219
1.72534 , -0.636672
2.06227 , 1.22633
1.30046 , 1.38329
2.09682 , 1.21824
0.151674 , -0.201711
0.0189584 , 0.774496
2.50427 , 2.82561
2.01684 , 1.9743
2.77982 , 1.55852
0.3341 , 0.656445
1.38429 , 0.122333
1.91006 , 1.20278
0.968242 , 0.925918
1.13472 , 0.58063
1.6771 , 0.436694
-0.128768 , 2.28591
1.23548 , 0.724227
1.57731 , 2.93488
1.35162 , 1.66321
-0.891054 , 1.12633
0.953479 , 0.717344
0.703806 , 0.592152
1.88928 , -0.813594
-0.369333 , 2.85217
0.767524 , 0.37813
1.77994 , 0.150962
1.12455 , 0.663421
-0.130817 , 0.0549873
2.62045 , -1.13296
2.25635 , 0.379615
1.70385 , -0.859961
0.0851876 , 1.01463
-1.4432 , 3.61203
1.20284 , 2.84356
1.26927 , 0.20864
2.54032 , 0.202133
-0.105915 , 0.853382
1.49652 , 2.18731
0.994978 , 1.92029
0.039524 , 1.22721
0.556812 , 1.08534
1.80041 , 0.573034
2.34767 , 1.12541
0.597926 , -1.06726
0.746911 , 0.614836
0.51094 , -0.744324
0.783078 , 0.776517
2.03693 , -0.171729
1.84995 , -0.611932
0.327609 , 0.347907
1.66302 , -0.0135375
1.60338 , 1.33115
0.762321 , 0.493607
0.897626 , 0.569437
0.715595 , 0.781207
2.52509 , 2.95521
1.19272 , 2.37532
0.52211 , 1.35633
0.328953 , 1.44475
0.750836 , 0.849931
1.83129 , 0.483906
-1.54207 , 2.90486
1.0383 , -1.23882
-0.602106 , 0.909384
-0.762283 , 1.33087
1.48901 , -0.662439
1.00648 , 1.0145
0.446235 , 1.93519
0.245973 , 2.6196
1.27795 , 0.379954
1.71468 , 2.05201
1.10269 , 0.14453
1.88344 , 3.06574
-0.600577 , -0.0672935
1.81709 , 0.852016
0.768604 , 0.762892
1.85708 , 0.875176
2.92926 , 0.768006
2.55587 , 0.251429
0.944484 , 0.604326
-0.36435 , 1.45614
1.80434 , 1.24552
-0.685772 , 1.6943
-0.235137 , 2.38283
2.32309 , 0.259262
1.07599 , 0.174944
2.61961 , 0.751096
1.77512 , 1.33675
1.54616 , 1.50819
-1.90075 , 3.12584
0.36407 , 0.153296
1.52941 , 1.26729
0.682584 , 0.572844
0.627535 , 0.294577
2.46796 , 1.58783
2.84075 , 0.68005
1.13361 , 0.32068
0.0555004 , 0.731236
2.63804 , 1.07645
1.66035 , 1.01114
0.765429 , 1.25869
2.38619 , -0.248524
1.008 , 1.78389
2.38645 , -1.08487
1.59951 , 2.24173
1.06536 , 1.72609
1.54118 , 0.714727
1.75487 , 3.30949
1.34009 , 0.488439
1.36958 , 1.79699
1.20366 , 3.20137
1.91547 , 0.123301
0.131851 , 1.48302
1.34498 , 0.539884
1.03112 , 1.64234
1.49843 , 1.16493
2.57218 , 0.679006
1.72351 , -0.774438
1.43602 , 0.649981
0.173658 , 0.795623
2.15572 , 2.12212
3.06145 , -0.173005
1.86959 , 0.36873
-0.148665 , -0.128193
1.16427 , 0.201387
2.31964 , 0.253802
0.140497 , 0.292006
0.34649 , -0.014297
1.80885 , -0.206069
2.10482 , 0.756131
2.74027 , 0.397215
2.63213 , 1.4337
1.44592 , 2.05388
2.03245 , 1.47057
-0.220534 , -1.51513
0.559614 , 0.755523
2.57748 , 0.293065
2.10381 , 2.77154
0.83494 , -0.286262
1.65579 , 0.146517
1.05392 , 1.67123
0.897001 , 2.19555
1.25073 , 2.36022
0.469367 , -0.752581
0.79093 , 0.332595
0.195844 , 0.636606
0.828936 , 0.326107
1.23663 , 0.123661
0.879449 , -0.395868
1.04527 , 1.07822
-1.27273 , 0.617021
-0.370591 , 2.8706
2.5318 , 1.45996
1.43993 , 1.65202
1.68322 , -0.675361
1.0734 , 0.609613
0.457474 , 1.28881
0.895841 , 1.3401
2.26319 , -0.207129
0.853988 , 0.683091
0.808649 , 1.85237
2.34437 , 0.861348
0.872297 , 1.54522
0.541262 , 2.14328
1.1537 , -0.0423559
0.190094 , -0.558626
2.13709 , 2.75937
1.27966 , 0.326246
0.32627 , 1.09426
-0.318747 , -0.406062
1.57757 , 2.30761
0.312682 , 1.82124
2.3707 , -0.241616
2.86528 , 0.750138
0.660641 , -0.329201
-0.103642 , -0.182272
-0.0770174 , 0.0655016
0.581386 , 1.71304
1.21412 , 0.895593
0.519837 , 1.11648
0.831649 , 1.61008
3.00225 , 0.101508
0.999471 , 0.881719
1.23683 , 0.693656
1.86747 , 0.858731
-0.400263 , 2.749
1.29494 , 0.808151
2.21473 , 0.0127794
-0.0433884 , 2.97642
0.195845 , 2.06555
1.67778 , 1.12402
2.75466 , -2.28419
1.25917 , 1.89165
0.524489 , -0.53372
0.764 , 1.56851
0.659858 , 0.480984
-0.0833869 , 3.35409
1.88187 , -1.04685
1.78195 , 0.432477
1.84652 , -0.0623424
1.13506 , 0.300247
0.262508 , 1.10589
1.14394 , 3.00448
0.915371 , 1.72073
1.32487 , 0.709423
1.93435 , 1.46779
2.66005 , -0.110703
0.446476 , 0.968518
1.85948 , 2.2207
2.68291 , 1.43834
1.89721 , 1.8917
0.0251133 , -0.588412
2.3658 , 0.751614
0.649222 , 1.86093
3.17141 , -0.765287
2.44309 , 0.930888
-0.206475 , 1.67812
1.36124 , 0.192638
1.12724 , 2.03936
-0.221802 , 0.547928
1.16298 , 2.18445
2.3845 , 1.41647
-0.907926 , 0.456843
0.881024 , 0.701503
2.3396 , 0.519337
-0.782278 , 2.28314
1.7389 , 1.48793
0.867014 , 2.17843
1.04364 , 0.758367
-0.527408 , 0.0904598
1.10473 , 4.25906
2.8016 , 1.92352
1.41886 , 1.0841
1.82395 , 2.04245
-0.434527 , 0.995375
1.18563 , 2.15515
1.15901 , 1.64431
-1.11531 , -0.698726
1.29126 , 1.7198
0.170733 , -0.040628
1.76998 , 1.19509
2.81039 , -0.15817
0.132396 , 1.40576
1.37236 , 2.32592
-0.342376 , 1.70149
1.63657 , -0.174409
-0.206706 , 0.351306
1.38994 , 0.920494
0.568334 , -0.102047
1.89322 , 0.86369
-1.22399 , 0.240108
0.298245 , 2.50673
0.91007 , 0.348266
1.73328 , 2.38997
-0.877712 , 1.38178
0.816301 , 1.51267
1.61253 , 0.977514
3.29132 , 1.84752
0.555378 , 1.72858
0.297681 , 0.82518
2.1055 , 1.58928
0.0146789 , 1.70066
0.158454 , 1.20552
-0.096083 , 0.633519
3.13054 , 2.34189
1.66854 , 2.45401
1.14222 , 1.22335
0.683611 , 0.437112
1.56666 , 0.571373
3.28961 , -0.0880638
1.32869 , 1.44945
0.845154 , 1.36593
2.2156 , 0.555538
0.721339 , 0.311041
0.80136 , -0.0719022
2.25032 , 1.73299
1.22534 , 1.23654
0.501869 , 1.63849
1.7039 , -1.04097
1.15289 , 0.856001
0.235901 , 1.23202
0.3384 , 0.799525
1.16378 , 1.30246
1.95594 , -0.615929
-0.443995 , -0.508829
0.0473568 , 1.61422
0.364032 , 1.24121
0.0555773 , 1.03751
1.36467 , 1.44296
-0.0773963 , 1.41376
2.64814 , 0.31328
1.14686 , 1.52637
0.456302 , 0.300148
0.675502 , 0.365258
-0.612575 , -0.0687466
2.56546 , 0.404716
2.57535 , 0.777951
-0.450753 , -0.183585
1.89802 , 1.70204
0.867338 , 0.292508
1.36045 , 1.00194
1.22453 , 0.587515
0.616212 , 1.01507
0.0449027 , 1.4007
1.4984 , 2.39462
1.30643 , 2.11471
-0.142474 , 1.98741
1.10309 , 0.762807
0.866298 , 1.70058
1.49841 , 0.349961
0.763126 , 1.35134
1.0886 , 1.2273
0.956559 , 1.82661
1.89077 , 1.29269
3.65807 , 0.168666
0.654044 , -0.134375
-0.306239 , -0.148299
0.824217 , 0.911243
2.21288 , -0.464454
1.21063 , 0.920231
0.757349 , 0.113722
0.490519 , 2.12904
0.332248 , 0.0555203
0.647656 , 1.35056
2.36763 , 2.16594
2.59765 , 1.32295
-0.158955 , 0.0975994
0.932152 , 1.02413
0.76659 , -1.19685
0.709326 , 1.02526
2.32317 , 2.43997
1.9337 , 1.22167
2.2046 , -0.0382073
0.624036 , 1.22312
0.906903 , 0.28153
1.88954 , 2.06695
-0.713212 , 1.36512
2.75158 , 0.495571
-0.462046 , -0.472433
1.58803 , 0.800821
0.94284 , 1.55955
0.968453 , 1.69298
2.43882 , -0.0959879
1.5241 , 3.1538
1.68698 , -0.244527
1.31826 , 0.941826
2.03373 , 1.60716
0.613695 , 1.50445
1.32015 , 3.4703
-0.427393 , 1.53376
1.52417 , 0.266615
-0.049674 , 0.831949
0.0210879 , 2.53964
-0.529522 , 2.05114
0.199294 , 0.524956
0.643512 , 0.0938451
1.48505 , 0.195313
1.31359 , 1.36096
1.8667 , 1.98255
1.13528 , 1.438
-0.511728 , -0.17502
0.32211 , 0.632063
1.42047 , -0.561359
-0.0817046 , 1.91288
1.94509 , -0.116106
0.794057 , 0.553027
1.49878 , -0.536101
